Puzzle 10x10 #20,10,10,3PIIXm422S2K4X5A-2J44YOiA1aWIIAOY63Y1aH6C2GxY5mOSegm2K6CYYGAKmaV1ACX5LrG81A6I5Im8kH2QXHKIA11H9KGFG4m,3B99C6241EGK2XeH-8cG2Y3PA4aGaIHOHCmY2a5O381lA5OmZALCWKm65AGKYX9l8Ym6HgN8WG5OaH9OWNA1fCY59AWGH9e1v81O,20.19
Puzzle 10x10 #21,10,10,1D5W1GF51eD1-8eGWa6mGKWa6aqC59KGe5DeeKG5WK8PiKC2K_s5e8a9222AACWHYK2-aH5_4G158eO221MW-HeVWoe5WWeK2YKG,1DA421FA1Ac1-8KWGI3OWKWIX9DCKIY1AHDeYY2K2K1Pi5CGH_s5AWaa24WKYm4HeY1-9eHl824KWK382WM1-e5l8MHeGWHeWHeG,10.09
Puzzle 10x10 #22,10,10,2ZmIaoI9i2DWemO5D1HX1Y2Baa25IYuIAa69X58W63GI8a925keWlWWK-1Y7OA1AV1H2eKWKWAC4HHXASAAIKbC_29AWm4O9e4m4,1E399B99B8cGHC6HD8HCWK1iaIW59eZ9ea6IXA243O2aWII4HwK1_24H-85SXAWHx8YGYY4K45O4K5OKZeYa5iXl8aH8mWX9eGX8,20.19
Puzzle 10x10 #23,10,10,3MMKm8G5Y2K9Gmq4-Wl8GKOec1422HoY121WHWI8H4Y9-a-5IAYc211WGXCA8EeYYBe4aM5Xe9WAv51nGH26W-W2AHnJaaAG8f91,3BBA6425A4KIGmq1-8t8W5O5f8WGWKbAW24258a4Y2H9-9-AaYHQ2WGWGm6K1EKK5BA4aoYmYa2Kpe1S2K4m1-8G5enf99eG1f98,10.31
Puzzle 10x10 #24,10,10,39aGXB2Gp4Jae4y9CA818IWHY4eO5eMHV42BaKW12IGeHI6HIxC5I6mm5Ga25i35A1_LOH5H8eKgG4OeY5YXa62HKc725ac9H2DW,39983B81F8J9A1UI3eG42I2HeGHO5eMHV81B9e24WIWK59O59_6KaXC3e4aGYoXAY1VgXAKH8KHgGG6KY5AX9CG5eqn8H9f9e1f8,20.34
Puzzle 10x10 #25,10,10,6aqIG8D9619eOmaoKH6mWmmAA4I5CI1eKIGY9mWY1-8AnY65aLq22eGa9O9CAe9-W4tC54A881WHKKCOC974Qa6ea91caY2cQ8K6,39D981D9C2IY639i5e3O1OmKKWa5CI25ea4YaX8K1-8YZAm59gcG2KGIa39OYH9-81zCK2K2WG1eYY3OX9S1D9CKII1f9e1ff8HO,10.87
Puzzle 10x10 #26,10,10,8u15XWAIIKeuYaG-4A5A2e3CaMGq8_M6aO88I2812H2IHH3682eWhmA8X5YEO34zY5A69f98126YP83HG_e17H8epaG8dKYaH4n8,1E45C2599AYnea1-85AK2HCX9iGc1_MX9CW4aGWGWK2a5eXC22Y1wXA2XAHS3O1VAKHCIcI4WGm5i2mK1zA47eW5UaW1veH9eWn8,20.60
Puzzle 10x10 #27,10,10,6IEWAQI6AHAaIOXYH5GW1KWI2WYIpe1-29VAmI1A8I42388KKqvG4q7IH9aKXm14q59KaJeITY2n4HHGXM8G5eIC2M4K9Ia9Zn5G,39E25D9C5AKaImXAYY4GWY4I24KIpA1-8Ite6IGK2aG2mGWKKcp81Q79eaaK3O24qH9eacH9wY1E1eYG3B8GHeI64MGH9999uneG,11.13
Puzzle 10x10 #28,10,10,2a72fAGmWO3AA51-ACIA6mm89H9mAIi2A9va4KK1eHVOGWqeKV1WaW82WaI841CYWVK5A4r9aIAmOW-2HG128YBaWeHyGYnWGPJ2,19E1DA46463eKY1-emaK3OX8IYI3eaM259UIGKY4YHzCWGJe5_GWa424GaaG24Xe1_5eY4r999em61-8Y24225iIWKHv8HuW1Pf8,20.81
Puzzle 10x10 #29,10,10,WeH9yK6Sae2-28GOm9CW892W1KMAmanalY6X49822381KAaA-Wcfaa92C584WAmKInWyC5a654519G5nOeH3aaHG958PJ9XeMF12,1A59FA679A1-8WGmmI6G2aG425BAmIn9lAm6GI4G26WGHeI5-8qJ9998mYG4W5O59E1FOYa3e2YGaG5SXAHCIIY2aY1Pf9OHPv8G,11.17
Puzzle 10x10 #30,10,10,WXYaYn4ABKJaOWlKA8K4HmaGW2XGpXI79a9AAAKG6mAW8HAIALIeAuH1WI2K2YDXGMGY2zD19xHAB6I5SGH4WHHOHIAaOWIIMX62,1C59A785BAca61_He2KGYmaGWG61vCIZ999eK5e43OK245ea5gIY5uY4Wa2K2Kq64o2Y1_qWatAHPOaKZ8YWGHA3eaH9O199POX8,21.65
Puzzle 10x10 #31,10,10,XYCm3aFW3W5m3Y3WA69GYKe1cAWzHjDGHYO8WWCAOM98VKKAaH96515mEIW82G5O4BW1O5HpW81G-A952I1-WmA44V69K5Ii9W8W,3A6639F838KmmHOWHCI4Y5A1DA1lAsq4KY6GWGmKXia1_HA59eaXAWHCn984W25O1i246Y5y24W1-eIKWa1-83eG1_X9eH9P98WG,11.39
Puzzle 10x10 #32,10,10,8AmBa9p1KK2e5a452IW2GFIW-4AYC6a9C2I3apO6SAa8O94A29ee1a9KO5K2OOe76K6A1Lm93qUA48WA3I5G54aV2j5aa519neeW,1A3B99F85A2KKI4YGa4G1ya1-8KYXCaa6WIX9UXCZeaG6I1eGaKY2aIHC5e4XCHu6KXe1gX9CcpA242K39eWKGIt8sH99e19uHeG,21.80
Puzzle 10x10 #33,10,10,6I99a6ea34i4HAO58IH84eZ57GIdatWKH25z22251-2Ye184YKYaHWvIgeAm2H9aYG1iODV5WYKaY8WA18YA6VGKC989IaHK4CJ1,39999C59C4M25AXe4aY4WHu5S2ad9_25eW5_WGWK1-85eWG45eYIY1F9gY5C2KIIYG4MmctAGKKaYGWKWGHeXl8HCa1999eH8Xf8,11.54
Puzzle 10x10 #34,10,10,24e2KGEW4HJeA3rHK9Iu8XK9H4KYOAAg3AY-YaH8SA8AX84e5e9IH2AGGYXK4vH35-1aK5aGGMIWOm57mpWaXA2Hme2HA2adaCK1,21A1A4781AJAHCreH99S1OKaY25A3e5gXAH-AIH8ZAG5OWGKHAIIY1A4W5CK1UHO5-8aYYaG1iaGXCHSXF8aXA4Y3eWHe19v9OH8,22.06
Puzzle 10x10 #35,10,10,1359C8GaauaG85ZIXKAYHmDHAK6zWfAYumu42GWeH12TKK5WO9LQW8XK5YC483Pa18-IIbAtW8842558H282-IHXageI9He4Y9a6,1C59C4199EaW4YZ9C5eKY3fAKKXl8cKHEmZ8WGWKY2WNAK586aLQWGmY5em4W3P981-99i5V824WG5e4YWG1-9AX9gH99eH8H99O,12.12
Puzzle 10x10 #36,10,10,GnM9XC5Yp8jIW5G8maG422Knmb1_4cKYI1Ia4eH1Y66KBGa6mBcAXQ32qe9YKYYCaKCI3HKHYI2a1OX3Wa15ImKOC6699d42EKMW,27B9C3A5F8sIGY2GmaG4WGK7OM1l8c5eaGaIWKYGY6XAb8IXCMqK6q61QYaKYYYmaHCImYKKKa4a1O3OWaWYaXA63OX99v81uHP8,22.12
Puzzle 10x10 #37,10,10,WeWvIy1Ob5ncWeWAIOHYGaICCK1O52291ISY2tICuaOm6GaG2KI14VaIo43mGh1kG22YIXEC1a2zYKA25I27I6OaGw8eeKOCq28X,1A1F9F83BA7QWKWH9OKKWIIXC583eW4IGaZA1V9CZ9OXCGIWGYI41l99P83O1w1kG2459O7OWI1ze5A4YI1EIXCa1wGHeHOXf81O,12.54
Puzzle 10x10 #38,10,10,21pB9IaWYeeG5a8C8I8eHWK2-Yepg55I5823W11KXHSG899VWH2He8V8OYCA1AC6Ome39QjWte9Y654AWY14emKHag6aI99cJ81X,21FB99985AKWKI462a4KY2Y1-eHvgYKIKWG624GKXAn82aIt8Y2HA1x8mHCK2K3O3O5Cacs1VAIYXeWKWKWGHOK59gX9999ff81O,22.23
Puzzle 10x10 #39,10,10,Wc9WGdbaX1QCa6WeaYGAH4Ae3aY6hHbI1Om6XI82YmKM9C925xa6m1a3MH913XICcO61Y8Hh6Ke5I8x4We4a9WAI1eeP28YeGMvG,1D981FB9C2c39CWKIY4KYGKY6a5OreMa2mmXCa24Ym5P9CaW5_IXC4aXBeaG3OaXfC6GY4Hk3AYYI1x82YGIIGKI2KHP8GHe1Pv8,12.72
Puzzle 10x10 #40,10,10,mb9K2mKIaZ1KXImqa2H1O9o1q2eaXob811dD2CH81AO_GH81Y3HCOKeG-eCCOOYYC3W4YkqAGAG39582G59aC4l9347eXAAY4mIX,3B9A1C599EGHCIXf98YG39i1Q459CMMW24pf8XeGWK3x8K245CY3OKY1-eXC3OKY3OWG5kJe4KG39eWG2Kaa61V9C2neXeHeGX9O,22.29
Puzzle 10x10 #41,10,10,6YnaeY23oYamK3cWmOA51a8HG1rSI9LmHA4989Y83e9I4-165MCnKm8gI191W_4OKKY6Ga52W9a5mV2K25XoG4545eSI6eaIbI98,3A79A583BAImHCq23OKK2I2YW1TSaaLOKK2aWaY4XAaa1-8XAo3uY6WL98IG1V8mHe5C4IYG199eXl8K2K3B81AWHen9OH99P998,12.80
Puzzle 10x10 #42,10,10,163a9acI34f8z8W51X9u454a5Z_GXAPMHCA8AAIWK8I44x848bLCHIeKmreW126IX6IE29WlCa4C8G2H8K5auHHK-g1HCa66Y8W8,1C3999D9C2c1V82Y4X9SWKWI5St86YbBAmYWHeIGY2IG1V824MLOH9eK3wYGW239CX9SGI1VOa46W24K1eKaZeK5-g1eX9OXeWGG,22.39
Puzzle 10x10 #43,10,10,W5X5aHY9FGOCP28k4948YHCm1yCK2L9CeGWOmAe6m3GY-8IbcYA4v4Aaa568ne58P52IXHIIIIAeCC658a9X9WKAAiHmHq9Ma122,1A659A59F86mo42r8aG4YHCm1vCY1gIXA24XCK5O3O2H-8abfAK1UWKaa5CGZAYGbeWaXAIIIa5AXC6K2IIma2HeYoHOHf9P98GG,12.94
Puzzle 10x10 #44,10,10,meEB43IamCbCGA1A8KAW15CAGt2YA9iea593eK4EGm4I8GeCI5IpGae-H3H5YWYICA2COH_1KCH64cYeGW9aYGEAGoWYXaPeAy44,3A7B8399C6MmGK2K2YYGWK6Y1x8KKIbeIH9OYY1SW64I225OIYap8IH-A6KKY4H9OYGmmYt85C5O1DAKWGaaY1EY4o1eX9PeHv8G,22.48
Puzzle 10x10 #45,10,10,61u9II96W2geH6G1Z8l47A2XIdKHA5e322G4KCI28ea-Tw199YIX88WwY98e7e98854XVHA4t21W21emAmA61-GkG5C26A52GYI6,3879999C24LeHC24Z8t8ZA4X9vAHeKKm2444HCa4W59-hh8aaYa6WGGNea4KZeI41eGXleK1z8242WHCY6Y61-8N8YmGmHeGWH9O,12.96
Puzzle 10x10 #46,10,10,mI9IaKGCS1rG14W-YXH44KW-WI88HHa5KiACGFA35W3YIm5HK859z8HG8ACe8E22H1zeWDJK11I41JIHHam2FHu2OQ4CKYKQ9IY4,39999A4678N8241-emH8WK1-8aG25Aa5eMY61y5OYW3eImHeY2H9V8K245OK1EWGY1xe4ccH82I2GcaKYI61UHSWmcGmHeHf99eG,22.68
Puzzle 10x10 #47,10,10,29abaAYaaOSAO6GuA9AWG5YCWOnIIbiAWGlaWOZ4H8VHWi9ae954IaH83C4eW2V6Y5Y6O97A1W5AOe32KY9COer8WLAWXeC15Iam,199B9A599C7A3O1u59e4WKHO26Z99ibA41_IG6Z8Y1xAWMIaKIK2IIYGmX8KW1VOKK5C6a7eGWYYXem4YH9C6KN81gH8XemWH99O,12.97
Puzzle 10x10 #48,10,10,1cH1C8DSKY925A1N4O8SOmt1qK8eWe898Oamb48e16O993S24_K9I8cAeAeKneXIYyW31YK5Y9m12hm3WWO8HW494eZ99vIayIJW,1DA1C1DE5Aa2KY1kWm1SXCt8JeG58YWaG6I6b82K2XCaImn81_Kaa1Q5A5eKZeX9Ap8m4YHA59OG1k3O24m2582aGKn99v99v9f8,23.05
Puzzle 10x10 #49,10,10,CIAKDa445YaWmKOAa-4A2KkGP7G91Aei148e54G8mA1z253IVWeYX94fO6H6C5D1-4499IO859W5Y4-WY5AaWgG32aA4O9ImXAa3,39A5D9825AI2mY659-8K2HT8on8aGYHi24G5e24G3e1x8Y39x8K5CI4JO6HCXec1-8GaIa6WKaG5e1-8YHea1g26WIH8X99OmH9O,13.20
Puzzle 10x10 #50,10,10,maDIaa9C1H5Amae49HO52ACe2OtH3bBA7IH8Gme8SW59W_aA5o5AWy4HK4Y6AXa4Ya45q5Oa5CWXG2COmG9eGzKr1a5a3eY88U48,39D9999C1AKY39A2a5CKW5OK1OteXibAZ9AWG6Y4Z8KI1V9eKoKY1UWHAW5OY6IWH98HfAmIHC26243O38IY1_Hw4IH9OHeG1v8G,23.05
Puzzle 10x10 #51,10,10,CIC659iIDWeXKO12Y1W1u4GGv8EAKw15z1IGWve33K2aG-4a659425H8X88YW-auYHeHWV2WH756COaG69AIG9X3dGe4Kb965KK2,39C659B9D8KXem42KW24Z824d8nA5wG5_WI41y5O3eWI1-8aXAI42HeGX82K1-9S5A5A1_WGYZAm3OaG39AIGI3Od8H8HP9OHeH8,13.73
Puzzle 10x10 #52,10,10,8nKH5AaOG5QIy4t2I6a7YGa8A8O96AIMIX32214OG74a14VNa3WGAm2CA4HGO_A8GhO52bo84NTAG8xX4K2w41QWI4C95A91HD91,27A5A59C1AqIp8t8a39SY2IGYGX9OYIMI3O2441O1uGIG1zh9C245O2XAGY43xe21TCK2oMG1TkYW1VOWK1kWGJ8aGX9eH98Hf98,23.23
Puzzle 10x10 #53,10,10,2JK8K8WQOOf8KY-W565H85iI8J1i8AQWD8G9aKa18IZW_eCy89nO8a4aWH8eeHax8W96oIH4SGHG9852ZIYemEe5an81aQ9IbIaG,1DA1A41DC6c2K5-8YXeKWKoaWJ8M2Yc2q24IaKIGWIn8tAmd8I7O2aGIWK4KYH9x84IXiaK1EGY4IWY4Z9eHCnAH9uG19f99P998,13.75
Puzzle 10x10 #54,10,10,8KI265f5KesGY5m21r4KAet9IY11lHK1W48YQ1AK55LG-H3OK26GH48aG8z4GBA2KWYC5W95xme6aOC1SY488AJ519HIIJ9KGy9X,259865DA5As25emW1w4KYHz99A21_YKW424HQWKKY5g1-A3OYWm4KWGIG1V81iY458K3eGa5_XAX9O38ZeWG4HDA4IH99f9e1v9O,23.63
Puzzle 10x10 #55,10,10,356IIJYYY2i91eMCCme359YYGIB5KA5e63KIeYO37GHX9Y8XKIg2XQ3eoI3YG3m8ICKW6LA6VYWKeH582481AI2W-2Ka9cY2M5AG,3A399DA5A2MIG5i6m6HOYIHeWaMYHAKHC3eaKK3OZ8Y6IYWXAIL8mJOHB9OKW664I3AG3gYmtAGKHAKG2GWGKa21-8H99fe1PeH8,13.77
Puzzle 10x10 #56,10,10,Xa2XYA2158A4I6W-13_85WtOAAHCYa991YWICY4G2t851me33529KwAMHK9327Yau5Y9eKAA5YK4G-15GxGI9Y5GGK4AGKbWKaa6,39865A41A4K2am1-83x8Y1_3AYHCKIIaGKGIXe4G1_2Y46K6XAWIHwYoYH9O1EH9SKKI5AYHAYYW1-8K1V8IIHAWGYWH8HP8H99O,23.94
Puzzle 10x10 #57,10,10,694HIDA2IHL9H1a1A56eSYO2-Gg83q2OY89H6IH143AeOeYAOH95n893aJ9EuH1GIOC268HI1-HCAdY8H3HWWA78H9A9PIKWA1u8,39859DA19AL9e2a2HA6KZA61-8L8mqGmKWIY39e41CY5CKKHCYa5uWaX9f9SZe42a6626WKa1-emHyK4YXAWG5EWYaH9P9eWH8n8,13.87
Puzzle 10x10 #58,10,10,8KaK21m9K8DW4xk4H1HH2WhKGKKnAe8-W59m2V8Y1YGimH2w8H5I2e84WYCKXOeCbeaaYKM7Y3p21bIEYe4C49m65a4H9aIS36X1,259A4439A2q24th8K4KKW2reGHeZeY1-859C1V8K2YGbCY1kGYKIWY4GWHCKXCHCo599eYbEY6p81B9SYYGmGI66KaGH999ummX8,24.23
Puzzle 10x10 #59,10,10,X9bI6KXe94gWKKe6bW8GG1I1P3G1wzG-9aHmeaY4Gh4A8HC68H4YCAH9XKXmCAH9v8I4H9KmK44m9Z6OmmOHzOaaIgmY5e82W993,39B9C5C598L8KYYXi224W2a1POW1T_1-99A3AaYG1kG58HOm4KWKXA59CYXC3e59v8a2KaKXA24X9uXCXC6H_3999gXeHeGG199O,14.22
Puzzle 10x10 #60,10,10,G6Yevo9IIA56CW89169m3aeWG6U2A8aWH-8fY1ASGIDH1WIIaQA2a4MHCmY2H8pm3q8eH9MWwWWWI495WIGAWyhGAc4MDcI34Oq4,23A5FB999AHOmWGI439O39A243v8K2I2H-8JAW5S2IJeG4IIacKGI1i5OmYGY1FOXf85AIMWN824a2IKWIWK4ph8Kq1Pff9OGXf8,24.39
Puzzle 10x10 #61,10,10,6aU2HIJH85Y2H4CYG9mCA4k9Ye-8eSa1WKHG23H42_2YO1eYKSIGAlK5u2e3e6HH84IY5QAnaIXXW8aA2bOmmHCzH9GWm8cIO1XW,39F859DA1AKWKW6Y4I3OY1h9eH-8HSI4G5AWG6Y41_2Y6G5eHuaGH_He785CY3AYG2aHecHSII6m24aK1i3OmK3xeaW1O1f9OGX8,14.23
Puzzle 10x10 #62,10,10,W8WCYIJQaSTIHI3W44I8SeAAca2Ov4am8Y9Pe9K38IKICI4Y5LMO2mmHK1XXYG1HKq2h4998_AXa1x4A2pA8p5SY1H8K31XGWFG8,241C59DD9Er9ea6WW2aGZA5ecI46p8Im1eIoYIHC2I59CIGKHgMm2XCKY43OYG2KYc1w4II1zAmI1z8K1UY1U5SY4YWHOWmW1v8G,24.57
Puzzle 10x10 #63,10,10,C4HYZ2ZaIADK1zYHeY11mm4281WWr5ICg8Wr5k14OZC24x834W9CId581AVG2Y5me3W-2YSYY5CaH2UGCeH92A9eIW4E1KQI8Sa4,385A78799AJe1_HeHA4G3O2WG242rAI6L82rAr8G3um24t8m24I39veG25x82KHC5C1-8KnAYYX9eGd83AKIG59AaGGn8Hf98n98,14.30
Puzzle 10x10 #64,10,10,2nS8XA7GWeJ6a16az82A2I8Iee4IngYtX3CAXXa8A8A4eXI53aoG-HH2aSAK4aG5YGHC1q4AG3WlW3H2AHGmHeOGYQAZ4QAWqfe2,1E7865E41AcmIWmat84KWI4I5eWIZg5zCm3A3OIGYWY45OIHCIM1-e58IZAKWIWHe25OGq4K261x83e4YY4mK5O4KcHu1fe1ffeG,25.16
Puzzle 10x10 #65,10,10,GKK9C2anW1WT2OHKep1K4xXG8354HaWC5-2KW6V12DA4IY3gH29C4G-19WD3AY5e8Gpa5Ihm1w1GWO54GIWamHcFOD1E6Hm2WYK1,1A59C19E422r8XA5ep8K1_624m58KaWmH-8Y2Xl81DAWI5OLeGa6G1-8a1DCYYHAWGd9eaNO1T8WG3e4WI4a65DFOc1uXemWWHeG,14.38
Puzzle 10x10 #66,10,10,8H4UaeGQKG2qWKGYK3CA84eIGMYmeYNgX9amq6Gn7A9119e38YH5O8k1C_1H1HXIl11Y4H4KeeGA2z9uOZHOAGB125YK6I9AK9Im,1A1F9A1DA21QWK2He3OK24Ka1PA6KYrgX99Cqm1SZAI42aY64YKKm2r8mt8KWY39x84YGY2KHAGY1V9S3u5CH8MWGYHeX99eH99O,26.21
Puzzle 10x10 #67,10,10,42G9IcAW6KKeH86XvG8AXZ2tGK292a53152z2It83X1I88YGmH9e-Wtw1Ha8WlW8I22JXoK41g23qW6m1VI5K7AYC5412FWe8O9C,22199DA43AKHA4XCp8GKXE4t8Y4I2aYmWK1x8It83O2a24K2mKI5-8th8Ka41_WGaGGcXiYG1g1CcGXC1V9AKZeHCYWG1v8H8X9O,14.50
Puzzle 10x10 #68,10,10,81eaeGO9n2gyBem1ve5O8441H39W5H1_44Ze4KK51rAzGIGr8X9GOC4eWla3HGS3Wn52WIAHK5WWKO_2GeaKA-1GGPnWWbHHI9Y2,2259A439E2LvBAm1UYHOW24GHCaGHA1_24Ze25AK1kHz8I1w4maGXC2K1z9CY1EX8nAW2aHeHA24HCt8259AH-8WWMn81PeH99eG,26.36
